"Season","Rep","Model","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"June",47,"Agricultural",1278,FALSE,TRUE,TRUE,452.795311094822,0.970189671758314,,0.653867118770992,0.874520849179855,5.78519755280972,FALSE
"June",47,"Site",1278,FALSE,TRUE,TRUE,468.214770242899,0.966486318165895,,0.661773535836315,0.84733283802628,3.99867022674326,FALSE
"June",47,"Full",1278,FALSE,TRUE,TRUE,455.520460160416,0.970467701307295,,0.663705433847344,0.865479280234796,4.93462530234808,FALSE
"June",48,"Storm",1278,FALSE,TRUE,TRUE,576.143376715677,0.941309195158208,,0.532756653755425,0.764453394331255,3.23609725276077,FALSE
"June",48,"Agricultural",1278,FALSE,TRUE,TRUE,568.988084376273,0.946368655765555,,0.524314870653391,0.789873603841658,4.15775090570987,FALSE
"June",48,"Site",1278,FALSE,TRUE,TRUE,580.771260692746,0.941410065831387,,0.545327085688854,0.759605133197515,2.93245246716787,FALSE
"June",48,"Full",1278,FALSE,TRUE,TRUE,573.126542126021,0.946596942025908,,0.536381730547523,0.782187030890531,3.71266700967527,FALSE
"June",49,"Storm",1278,FALSE,TRUE,TRUE,497.943379218647,0.952989741535997,,0.576203063084033,0.768311370141166,2.72784641175833,FALSE
"June",49,"Agricultural",1278,FALSE,TRUE,TRUE,492.656589883207,0.956643356643357,,0.569821028637792,0.789628184656653,3.43742129602612,FALSE
"June",49,"Site",1278,FALSE,TRUE,TRUE,501.5934909989,0.952921967899941,,0.59101948562676,0.758388345095049,2.27895246839167,FALSE
"June",49,"Full",1278,FALSE,TRUE,TRUE,495.924315554287,0.956341455900927,,0.583016098822442,0.776231777671671,2.84068085344095,FALSE
"June",50,"Storm",1278,FALSE,TRUE,TRUE,615.372478757316,0.934130201658253,,0.527602191667671,0.737137360009314,2.62244597878309,FALSE
"June",50,"Agricultural",1278,FALSE,TRUE,TRUE,600.504166684541,0.940130253969084,,0.534236568911895,0.77719251478943,3.58737061045865,FALSE
"June",50,"Site",1278,FALSE,TRUE,TRUE,618.358172564975,0.934674234300212,,0.542729679722465,0.734361798237408,2.37331978575314,FALSE
"June",50,"Full",1278,FALSE,TRUE,TRUE,603.128275131204,0.940658593361756,,0.548130391788308,0.774272734641779,3.29591769187664,FALSE
"July",1,"Storm",1278,FALSE,TRUE,TRUE,421.969868732774,0.956519902861366,,0.738102736008022,0.814655830632367,1.35882119950011,FALSE
"July",1,"Agricultural",1278,FALSE,TRUE,TRUE,410.52534119134,0.961996269313342,,0.732263220493984,0.849972380244286,2.58117548180303,FALSE
"July",1,"Site",1278,FALSE,TRUE,TRUE,422.947475978379,0.957477211135748,,0.760962410712395,0.819529264325167,1.06763694773586,FALSE
"July",1,"Full",1278,FALSE,TRUE,TRUE,412.339831352724,0.962974694682012,,0.762770965367288,0.853918028588352,2.05269559188795,FALSE
"July",2,"Storm",1278,FALSE,TRUE,TRUE,450.0830886558,0.958185579196217,,0.720487281937891,0.820352286734165,1.82881647073652,FALSE
"July",2,"Agricultural",1278,FALSE,TRUE,TRUE,451.223159575339,0.960130023640662,,0.706817994350849,0.829955330054586,2.38234810258998,FALSE
"July",2,"Site",1278,FALSE,TRUE,TRUE,453.453798992826,0.958321513002364,,0.734192699378552,0.820928793282796,1.59350191808061,FALSE
"July",2,"Full",1278,FALSE,TRUE,TRUE,455.182808630885,0.960100472813239,,0.724430344762705,0.829273066246227,2.02029475300076,FALSE
"July",3,"Storm",1278,FALSE,TRUE,TRUE,467.367586190042,0.952326749246736,,0.632502317348071,0.796207608075793,2.64273270556115,FALSE
"July",3,"Agricultural",1278,FALSE,TRUE,TRUE,463.99819977006,0.954238061904617,,0.629999151636577,0.816878812823067,3.35739108975632,FALSE
"July",3,"Site",1278,FALSE,TRUE,TRUE,467.680127770152,0.953008491341267,,0.692545544853306,0.812103922374456,2.09334490263893,FALSE
"July",3,"Full",1278,FALSE,TRUE,TRUE,465.348373600097,0.955059804607846,,0.693844217798878,0.829707273533961,2.62472477178062,FALSE
"July",4,"Storm",1278,FALSE,TRUE,TRUE,332.094370384593,0.974739162274055,,0.772625409487686,0.885104876705674,3.22069905393364,FALSE
"July",4,"Agricultural",1278,FALSE,TRUE,TRUE,327.525544710243,0.977813385923826,,0.754378432444303,0.902788295737893,5.02253184101553,FALSE
"July",4,"Site",1278,FALSE,TRUE,TRUE,332.227198568327,0.974753663329007,,0.815975842222022,0.893010901948882,2.36879451074275,FALSE
"July",4,"Full",1278,FALSE,TRUE,TRUE,329.863060550223,0.978103407022861,,0.799176441631862,0.908654329662817,3.94291063657358,FALSE
"July",5,"Storm",1278,FALSE,TRUE,TRUE,448.094054894373,0.953427651952153,,0.691200279291562,0.801431837136697,1.82631134947894,FALSE
"July",5,"Agricultural",1278,FALSE,TRUE,TRUE,440.444290398775,0.959756039967346,,0.680019115052775,0.841762474710102,3.36275686692385,FALSE
"July",5,"Site",1278,FALSE,TRUE,TRUE,449.223395838034,0.95377173275042,,0.722351494928554,0.808722912553155,1.48554423479671,FALSE
"July",5,"Full",1278,FALSE,TRUE,TRUE,443.637097330806,0.95999217384851,,0.713285435027479,0.847369852015385,2.89012397942656,FALSE
"July",6,"Storm",1278,FALSE,TRUE,TRUE,466.862443635239,0.947979118100929,,0.617404481758025,0.778027553553687,2.38060504308941,FALSE
"July",6,"Agricultural",1278,FALSE,TRUE,TRUE,468.624129199528,0.949456610959714,,0.616633123124528,0.787732532328398,2.65181706932572,FALSE
"July",6,"Site",1278,FALSE,TRUE,TRUE,467.051231666638,0.948760547657353,,0.660494951464467,0.783873167156826,1.87805491275183,FALSE
"July",6,"Full",1278,FALSE,TRUE,TRUE,469.177858710893,0.949876875595101,,0.66159657122866,0.79055947942787,2.02573485280886,FALSE
"July",7,"Storm",1278,FALSE,TRUE,TRUE,450.821518210022,0.94772330636205,,0.730014319767246,0.78747169190777,0.889421175691189,FALSE
"July",7,"Agricultural",1278,FALSE,TRUE,TRUE,452.375107031177,0.95080385001851,,0.722573541861351,0.802000932276104,1.31973167183065,FALSE
"July",7,"Site",1278,FALSE,TRUE,TRUE,451.00649811129,0.947617536622772,,0.755538931510433,0.795445955394322,0.641829627174343,FALSE
