"Season","Rep","Model","n","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"Pre-growing season",105,"Storm",21,FALSE,TRUE,87.0273841618575,,1.29292555775179,0.125802150924331,0.22319408931699,0.233497735719563,FALSE
"Pre-growing season",105,"Agricultural",21,FALSE,TRUE,87.7020937596617,,1.14443357404817,0.325764762618865,0.397617349453592,0.17325384518208,FALSE
"Pre-growing season",105,"Site",21,FALSE,TRUE,89.7119882661801,,1.39949129022893,0.194252003625608,,4.15440281331924e-15,TRUE
"Pre-growing season",105,"Full",21,FALSE,TRUE,91.1014171895082,,1.21432432782316,0.354733410870937,0.375556867272668,0.050768640427153,FALSE
"Pre-growing season",106,"Storm",21,FALSE,TRUE,92.8221885841708,,1.65764727069346,0.315075771677779,,0,TRUE
"Pre-growing season",106,"Agricultural",21,FALSE,TRUE,96.7412837505683,,1.5775199107213,0.381688763671499,,0,TRUE
"Pre-growing season",106,"Site",21,FALSE,TRUE,95.2283641512931,,1.59592114425454,0.366720442961509,,0,TRUE
"Pre-growing season",106,"Full",21,FALSE,TRUE,98.3957594042072,,1.49183681022758,0.448832650564957,,0,TRUE
"Pre-growing season",107,"Storm",21,FALSE,FALSE,95.8131697077974,,1.279753821858,0.252828559709438,0.504440199385002,1.12753944709999,FALSE
"Pre-growing season",107,"Agricultural",21,FALSE,FALSE,94.9337740560676,,1.30376874052549,0.481145476332233,0.559728274518514,0.349762367198751,FALSE
"Pre-growing season",107,"Site",21,FALSE,FALSE,95.9590393571036,,1.31397428278899,0.320965079158721,0.50190881110283,0.800095067584901,FALSE
"Pre-growing season",107,"Full",21,FALSE,FALSE,94.5555633266751,,1.32582899304561,0.540279409027833,0.57495481372116,0.154228130595029,FALSE
"Pre-growing season",108,"Storm",21,FALSE,TRUE,66.2972029267043,,0.881484388608798,0.384628779333525,,0,TRUE
"Pre-growing season",108,"Agricultural",21,FALSE,TRUE,71.4689920497191,,0.86427238977069,0.40912887053836,,0,TRUE
"Pre-growing season",108,"Site",21,FALSE,TRUE,69.2052792054555,,0.858862730595225,0.41671753531593,,7.5358496397411e-17,TRUE
"Pre-growing season",108,"Full",21,FALSE,TRUE,75.0996209551048,,0.856704828558761,0.419729792386918,,0,TRUE
"Pre-growing season",109,"Storm",21,FALSE,TRUE,105.898568070385,,2.13160260231381,0.198991580961787,0.247159136188064,0.30843561376247,FALSE
"Pre-growing season",109,"Agricultural",21,FALSE,TRUE,111.212991521546,,1.77617971135801,0.213925393060833,0.38898896581261,1.12413082594975,FALSE
"Pre-growing season",109,"Site",21,FALSE,TRUE,109.837430725115,,2.1966405659088,0.203466275690633,0.226123200320237,0.14530862015416,FALSE
"Pre-growing season",109,"Full",21,FALSE,TRUE,114.916909045628,,1.86181888583041,0.22691596096446,0.359151415824128,0.845239502152873,FALSE
"Pre-growing season",110,"Storm",21,TRUE,FALSE,79.3728082866464,,0.42053792528305,0.362247425737197,0.878440551515002,1.71562796297811,FALSE
"Pre-growing season",110,"Agricultural",21,TRUE,FALSE,85.1532228709075,,0.420290399869794,0.379857020205719,0.880624654140792,1.68872258071484,FALSE
"Pre-growing season",110,"Site",21,TRUE,FALSE,78.7325229005673,,0.451573758430391,0.515169723433536,0.866374157349021,1.10270755703904,FALSE
"Pre-growing season",110,"Full",21,TRUE,FALSE,84.1541360795207,,0.451907700862839,0.522383593245189,0.864637870350657,1.05265779135174,FALSE
"Pre-growing season",111,"Storm",21,FALSE,TRUE,87.468585537936,,1.45926451367073,0.28967757792691,,0,TRUE
"Pre-growing season",111,"Agricultural",21,FALSE,TRUE,92.4839081642963,,1.42545042523493,0.323316258904531,,0,TRUE
"Pre-growing season",111,"Site",21,FALSE,TRUE,90.9136808236753,,1.44011148974614,0.30884149065157,,0,TRUE
"Pre-growing season",111,"Full",21,FALSE,TRUE,95.4356619764638,,1.39031398356692,0.357323516357607,,0,TRUE
"Pre-growing season",112,"Storm",21,TRUE,TRUE,100.748607279689,,1.82680202644824,0.0149930589915992,0.10925641172937,0.385906104171639,FALSE
"Pre-growing season",112,"Agricultural",21,TRUE,TRUE,99.8882913116112,,1.13211683461033,0.303530594792507,0.612819224217315,1.45651722327517,FALSE
"Pre-growing season",112,"Site",21,TRUE,TRUE,97.1449704596768,,1.51868750416643,0.445864587751691,,0,TRUE
"Pre-growing season",112,"Full",21,TRUE,TRUE,97.7739147567126,,1.3363796435724,0.573585768904589,,0,TRUE
"Pre-growing season",113,"Storm",21,FALSE,TRUE,84.2201759056995,,0.458020118226678,0.013975281608645,0.85283271755734,2.63405882447768,FALSE
"Pre-growing season",113,"Agricultural",21,FALSE,TRUE,83.5881986645344,,1.15336671603579,0.507170270578063,,0,TRUE
"Pre-growing season",113,"Site",21,FALSE,TRUE,77.0480453471892,,0.532154283837902,0.573246841953495,0.840715586133575,0.834290471009478,FALSE
"Pre-growing season",113,"Full",21,FALSE,TRUE,64.1056298387069,,0.659400930611562,0.841541121993902,,0,TRUE
"Pre-growing season",114,"Storm",21,FALSE,TRUE,70.877373935872,,0.278713734688002,0.426296263447963,0.945731661762064,1.7432466751724,FALSE
"Pre-growing season",114,"Agricultural",21,FALSE,TRUE,67.8185303956409,,0.127160368680434,0.526477100521856,0.991594144688227,2.2975342317019,FALSE
"Pre-growing season",114,"Site",21,FALSE,TRUE,71.8796668313924,,0.278322685777304,0.502591667747525,0.943336176673937,1.38203505880115,FALSE
"Pre-growing season",114,"Full",21,FALSE,TRUE,69.9277989647242,,0.130514717075065,0.569700723569768,0.990482734794307,1.9236172757091,FALSE
"Pre-growing season",115,"Storm",21,FALSE,FALSE,80.0058674814627,,1.13398859896671,0.232265273012508,0.2900871631241,0.112701753851045,FALSE
"Pre-growing season",115,"Agricultural",21,FALSE,FALSE,85.5341464367314,,1.20806189325284,0.244876007222866,,0,TRUE
"Pre-growing season",115,"Site",21,FALSE,FALSE,73.8001204753524,,1.00488575563627,0.483523306872484,,0,TRUE
"Pre-growing season",115,"Full",21,FALSE,FALSE,77.6005025993541,,0.953612385004518,0.536075555995143,,0,TRUE
"Pre-growing season",116,"Storm",21,FALSE,TRUE,88.8642127604382,,1.50856937901634,0.420573776682908,,0,TRUE
"Pre-growing season",116,"Agricultural",21,FALSE,TRUE,89.3399345290761,,1.32264211262054,0.557562760466299,,0,TRUE
"Pre-growing season",116,"Site",21,FALSE,TRUE,88.029577130118,,1.34453926231003,0.542453936534707,,0,TRUE
"Pre-growing season",116,"Full",21,FALSE,TRUE,91.6217316238622,,1.26962520603022,0.593028556408818,,0,TRUE
"Pre-growing season",117,"Storm",21,FALSE,FALSE,89.9167291420683,,1.40647341666316,0.421704600456751,0.476851572116408,0.228954452810595,FALSE
"Pre-growing season",117,"Agricultural",21,FALSE,FALSE,94.7783845969507,,1.10051424107904,0.46871564052888,0.631813034053767,0.721071477026128,FALSE
"Pre-growing season",117,"Site",21,FALSE,FALSE,91.8060410878629,,1.39023083408277,0.425067076579184,0.485056080606833,0.24936348088181,FALSE
"Pre-growing season",117,"Full",21,FALSE,FALSE,96.5364245521099,,1.12141255548425,0.472008062229872,0.62201861662581,0.656248787872911,FALSE
"Pre-growing season",118,"Storm",21,FALSE,FALSE,70.2224462662689,,0.0184850912392867,0.444526695892365,0.999860677675718,5.71652406450093,FALSE
"Pre-growing season",118,"Agricultural",21,FALSE,FALSE,,,,,,,
"Pre-growing season",118,"Site",21,FALSE,FALSE,71.8407544054634,,0.0184853592075587,0.449086156705851,0.999858483076854,5.58171543630838,FALSE
"Pre-growing season",118,"Full",21,FALSE,FALSE,1.32267993056291,,2.21515360331302e-09,0.506182668553452,0.999999999893898,4.08751406066631,FALSE
"Pre-growing season",119,"Storm",21,FALSE,TRUE,88.3729198027878,,0.698995598523055,0.255285304306584,0.745376155020984,1.79683264418764,FALSE
"Pre-growing season",119,"Agricultural",21,FALSE,TRUE,89.8236671096575,,0.903327622630262,0.500517804977821,0.691609454890963,0.727469557220303,FALSE
"Pre-growing season",119,"Site",21,FALSE,TRUE,91.8255171761427,,0.717202967778188,0.297154465792704,0.742466944451267,1.65383606147002,FALSE
"Pre-growing season",119,"Full",21,FALSE,TRUE,90.4583909499751,,1.23494095112232,0.62779487299398,,0,TRUE
"Pre-growing season",120,"Storm",21,FALSE,TRUE,80.9899902650764,,1.09150309174719,0.299559307308243,0.397863438222035,0.221806737981688,FALSE
"Pre-growing season",120,"Agricultural",21,FALSE,TRUE,80.7421726616922,,1.07780085591137,0.487615836459669,,0,TRUE
"Pre-growing season",120,"Site",21,FALSE,TRUE,81.7022778340282,,1.15650371530294,0.407756590942561,,0,TRUE
"Pre-growing season",120,"Full",21,FALSE,TRUE,81.4986876834846,,0.997699537958603,0.56254965275135,,0,TRUE
"Pre-growing season",121,"Storm",21,FALSE,TRUE,76.8924920884906,,0.348283345178284,0.303812554905249,0.915291082035715,2.00680672320982,FALSE
"Pre-growing season",121,"Agricultural",21,FALSE,TRUE,80.8863156810914,,0.239781535719549,0.331814865891819,0.967022315909608,2.74740127493983,FALSE
"Pre-growing season",121,"Site",21,FALSE,TRUE,69.6066713041553,,0.651966586280952,0.592605513545569,0.709278393203841,0.223004211749291,FALSE
"Pre-growing season",121,"Full",21,FALSE,TRUE,71.7673311326098,,0.791360171711482,0.666053675324648,,0,TRUE
"Pre-growing season",122,"Storm",21,FALSE,TRUE,86.6438896683386,,0.186815986299596,0.205623949651494,0.972595382414124,3.75175622793845,FALSE
"Pre-growing season",122,"Agricultural",21,FALSE,TRUE,85.7391932634556,,0.264563383433942,0.46013739300145,0.943004602484163,1.93367629613847,FALSE
"Pre-growing season",122,"Site",21,FALSE,TRUE,86.3151151542111,,0.18714707780219,0.383127844475299,0.972863804246942,2.85620976588912,FALSE
"Pre-growing season",122,"Full",21,FALSE,TRUE,89.1138645436612,,0.227979323567794,0.477805167357002,0.958101115865393,2.05393814483939,FALSE
"Pre-growing season",123,"Storm",21,FALSE,FALSE,100.597089212722,,1.99474449979144,0.223306919278962,,0,TRUE
"Pre-growing season",123,"Agricultural",21,FALSE,FALSE,106.076917569285,,1.970191867605,0.243028565112893,,0,TRUE
"Pre-growing season",123,"Site",21,FALSE,FALSE,102.586633811694,,1.99424799364855,0.223708525806103,,0,TRUE
"Pre-growing season",123,"Full",21,FALSE,FALSE,108.070325014662,,1.96988263955318,0.243275154623378,,0,TRUE
"Pre-growing season",124,"Storm",21,FALSE,FALSE,100.607081446232,,1.62616348163907,0.239813123217813,0.400699172057086,0.862385004230007,FALSE
"Pre-growing season",124,"Agricultural",21,FALSE,FALSE,102.636834411831,,1.55868619384521,0.361709603002372,0.462329526586087,0.52641604772436,FALSE
"Pre-growing season",124,"Site",21,FALSE,FALSE,101.006743449145,,1.81836902700288,0.287098711625185,0.326848702548069,0.206052922745012,FALSE
"Pre-growing season",124,"Full",21,FALSE,FALSE,101.841726443144,,1.5378692152351,0.442225832686686,0.499197822083632,0.296348275184023,FALSE
"Pre-growing season",125,"Storm",21,TRUE,FALSE,66.4567033883194,,0.884838304636689,0.577402665702076,,0,TRUE
"Pre-growing season",125,"Agricultural",21,TRUE,FALSE,66.5345209144161,,0.768469271445932,0.682895225304756,,0,TRUE
"Pre-growing season",125,"Site",21,TRUE,FALSE,69.9581056054131,,0.87439616055652,0.58752260832906,,0,TRUE
"Pre-growing season",125,"Full",21,TRUE,FALSE,66.5073083404169,,0.698206261999208,0.738953849317595,,0,TRUE
"Pre-growing season",126,"Storm",21,TRUE,FALSE,91.808032135293,,1.33050234400985,0.148927439535235,0.325880710101378,0.55877598378858,FALSE
"Pre-growing season",126,"Agricultural",21,TRUE,FALSE,90.2432172795749,,1.35139591412129,0.410564755124875,,0,TRUE
"Pre-growing season",126,"Site",21,TRUE,FALSE,88.9860709699001,,1.375510673831,0.388692193395754,,0,TRUE
"Pre-growing season",126,"Full",21,TRUE,FALSE,91.7278672176627,,1.27283765438504,0.478835907850605,,1.43318455537789e-17,TRUE
"Pre-growing season",127,"Storm",21,FALSE,TRUE,71.1516852825484,,0.0680152638034692,0.43799247234297,0.998666630956626,5.81501429831937,FALSE
"Pre-growing season",127,"Agricultural",21,FALSE,TRUE,85.3300830963757,,0.68608696747689,0.374294256828798,0.694857056721552,0.81954982948287,FALSE
"Pre-growing season",127,"Site",21,FALSE,TRUE,65.6153651516761,,0.068117311056041,0.580638315453723,0.998036289568721,2.93810273154222,FALSE
"Pre-growing season",127,"Full",21,FALSE,TRUE,-130.026006161437,,1.3647670165972e-14,0.664843723679897,0.999999999999999,2.07045729113228,FALSE
"Pre-growing season",128,"Storm",21,TRUE,TRUE,89.3768854321109,,1.43392465589643,0.316371007972916,0.359683317580341,0.147997106672097,FALSE
"Pre-growing season",128,"Agricultural",21,TRUE,TRUE,93.4928073502487,,1.46010632855944,0.372496940697034,,0,TRUE
"Pre-growing season",128,"Site",21,TRUE,TRUE,94.7878730111306,,1.43580419937259,0.393839349359841,,0,TRUE
"Pre-growing season",128,"Full",21,TRUE,TRUE,98.6737517091288,,1.36532007515382,0.453478205409708,,0,TRUE
"Pre-growing season",129,"Storm",21,FALSE,TRUE,88.9570249036045,,0.643727056891111,0.331836585928574,0.849438044170372,2.71565818210958,FALSE
"Pre-growing season",129,"Agricultural",21,FALSE,TRUE,80.6506847480429,,0.269201598540931,0.367735141601719,0.969175455468058,3.15160469844816,FALSE
"Pre-growing season",129,"Site",21,FALSE,TRUE,85.9340068524257,,0.759757830035377,0.454765433149347,0.744890100532725,1.02603976125479,FALSE
"Pre-growing season",129,"Full",21,FALSE,TRUE,75.9363859024329,,0.802029416252627,0.747423956703749,0.769768328467679,0.0678787857046872,FALSE
"Pre-growing season",130,"Storm",21,FALSE,FALSE,86.6358635189984,,1.43061702367354,0.116911392728974,,7.1981277571085e-16,TRUE
"Pre-growing season",130,"Agricultural",21,FALSE,FALSE,72.2587791565256,,0.880678329911282,0.674280833637123,,0,TRUE
"Pre-growing season",130,"Site",21,FALSE,FALSE,88.6354847694178,,1.43060412264606,0.116928022934673,,0,TRUE
"Pre-growing season",130,"Full",21,FALSE,FALSE,72.4974902832574,,0.84451034887809,0.700876865366867,,0,TRUE
"Pre-growing season",131,"Storm",21,FALSE,TRUE,96.4451827727644,,1.80698743238212,0.0937622362898402,,1.8368506758794e-15,TRUE
"Pre-growing season",131,"Agricultural",21,FALSE,TRUE,96.3561521871295,,1.47522195230441,0.340490983630742,0.378462503762337,0.140810218573581,FALSE
"Pre-growing season",131,"Site",21,FALSE,TRUE,93.5967271623399,,1.53511084430886,0.35409382741823,,0,TRUE
"Pre-growing season",131,"Full",21,FALSE,TRUE,89.7136749351645,,1.21323679152991,0.601390435226423,,0,TRUE
"Pre-growing season",132,"Storm",21,FALSE,TRUE,77.300587245229,,1.14549556769688,0.368094204915382,,0,TRUE
"Pre-growing season",132,"Agricultural",21,FALSE,TRUE,78.7898694338213,,1.02884756865175,0.493332165948919,,0,TRUE
"Pre-growing season",132,"Site",21,FALSE,TRUE,80.7342632470074,,1.13015348266371,0.385424245888178,,0,TRUE
"Pre-growing season",132,"Full",21,FALSE,TRUE,81.510843569749,,0.997988339800174,0.523982866861749,,0,TRUE
"Pre-growing season",133,"Storm",21,FALSE,TRUE,97.4478355496534,,1.65887961064545,0.20265367172376,0.292023535389776,0.386336108839579,FALSE
"Pre-growing season",133,"Agricultural",21,FALSE,TRUE,89.8056636931158,,1.33739023102077,0.585241187196239,,0,TRUE
"Pre-growing season",133,"Site",21,FALSE,TRUE,93.0104738347177,,1.5138319888285,0.465466063824797,,0,TRUE
"Pre-growing season",133,"Full",21,FALSE,TRUE,89.1609452281051,,1.19737491684602,0.668902259825839,,0,TRUE
"Pre-growing season",134,"Storm",21,FALSE,FALSE,76.1634231750656,,1.11489699400088,0.160857700603877,,0,TRUE
"Pre-growing season",134,"Agricultural",21,FALSE,FALSE,77.4829259778565,,0.997325192813863,0.334091805471571,,0,TRUE
"Pre-growing season",134,"Site",21,FALSE,FALSE,77.8995664961518,,1.10791482951714,0.171769120927796,,0,TRUE
"Pre-growing season",134,"Full",21,FALSE,FALSE,79.411169938546,,0.995622740249056,0.336438664109053,,0,TRUE
"Pre-growing season",135,"Storm",21,FALSE,TRUE,95.134847121885,,0.665941075180036,0.169619204446913,0.790227726920487,2.96566914790539,FALSE
"Pre-growing season",135,"Agricultural",21,FALSE,TRUE,66.8044208033007,,0.0135381298686933,0.25392956640392,0.999934612441379,7.31730462788245,FALSE
"Pre-growing season",135,"Site",21,FALSE,TRUE,97.0421736703912,,0.526860343036956,0.262478927572035,0.8683606016428,3.22901796611224,FALSE
"Pre-growing season",135,"Full",21,FALSE,TRUE,68.2538895547422,,0.0135345670860523,0.346489384342833,0.999932162257863,6.17443379535242,FALSE
"Pre-growing season",136,"Storm",21,FALSE,TRUE,91.4685390413135,,0.687723585263107,0.345241976489481,0.82874141130834,2.62934810441423,FALSE
"Pre-growing season",136,"Agricultural",21,FALSE,TRUE,91.0371823958043,,0.226415737306171,0.537130702343599,0.991028524318132,6.65071155007728,FALSE
"Pre-growing season",136,"Site",21,FALSE,TRUE,90.7837668493351,,0.796310284395675,0.431983682735485,0.752580929941499,1.36910603950093,FALSE
"Pre-growing season",136,"Full",21,FALSE,TRUE,87.6575821152379,,1.15527363743732,0.669075540715988,,0,TRUE
"Pre-growing season",137,"Storm",21,FALSE,TRUE,106.006879276265,,2.26895755054937,0.05284821976742,,1.48405249072521e-16,TRUE
"Pre-growing season",137,"Agricultural",21,FALSE,TRUE,105.087352099777,,0.671437149092384,0.550886153281538,0.914082222664043,4.35710323341951,FALSE
"Pre-growing season",137,"Site",21,FALSE,TRUE,109.6104794811,,2.24764366357299,0.0713814794011044,,0,TRUE
"Pre-growing season",137,"Full",21,FALSE,TRUE,91.5707549837578,,0.0429475421012796,0.534524104335528,0.999872559678516,20.1966654693251,FALSE
"Pre-growing season",138,"Storm",21,FALSE,FALSE,58.5393446268705,,0.684515245953603,0.516524598714916,0.549998094763353,0.0372703494801272,FALSE
"Pre-growing season",138,"Agricultural",21,FALSE,FALSE,57.4074309635332,,0.61837119207579,0.662889309758594,,0,TRUE
"Pre-growing season",138,"Site",21,FALSE,FALSE,60.4899411498017,,0.679454365737766,0.51710390450894,0.553636086479722,0.0406476845057899,FALSE
"Pre-growing season",138,"Full",21,FALSE,FALSE,59.058189981254,,0.613250592985095,0.6685414210432,,0,TRUE
"Pre-growing season",139,"Storm",21,FALSE,FALSE,73.782350125018,,0.195075453844517,0.128079684813055,0.964753748614577,2.54515222205901,FALSE
"Pre-growing season",139,"Agricultural",21,FALSE,FALSE,79.0452214057977,,0.193934321319849,0.145503611311057,0.964341305529767,2.42856429879039,FALSE
"Pre-growing season",139,"Site",21,FALSE,FALSE,74.7805927131494,,0.190638645099821,0.217686421357247,0.968303060602328,2.4245251248662,FALSE
"Pre-growing season",139,"Full",21,FALSE,FALSE,80.1255731701757,,0.188622941158584,0.244049611967912,0.968953915841415,2.33832353566277,FALSE
"Pre-growing season",140,"Storm",21,FALSE,FALSE,85.5586193407717,,1.39439016973979,0.0996188654776567,,0,TRUE
"Pre-growing season",140,"Agricultural",21,FALSE,FALSE,86.4498577329099,,1.23469007139002,0.3008473050268,,0,TRUE
"Pre-growing season",140,"Site",21,FALSE,FALSE,85.4808196127364,,1.32708624179734,0.18788395993943,,0,TRUE
"Pre-growing season",140,"Full",21,FALSE,FALSE,86.0245650323475,,1.16541228829833,0.379470319522216,,0,TRUE
"Pre-growing season",141,"Storm",21,FALSE,TRUE,79.8661682452907,,0.422638777334098,0.208493332319466,0.827197139240435,1.53341078554202,FALSE
"Pre-growing season",141,"Agricultural",21,FALSE,TRUE,83.9329202218388,,0.518795167207834,0.344655771067099,0.777382112094636,1.06030737632382,FALSE
"Pre-growing season",141,"Site",21,FALSE,TRUE,76.9685560025893,,0.831989493815595,0.581043932794299,0.669923826823886,0.229821125724659,FALSE
"Pre-growing season",141,"Full",21,FALSE,TRUE,82.2076331604877,,1.0146832979138,0.608829211814758,,0,TRUE
"Pre-growing season",142,"Storm",21,FALSE,TRUE,84.0430446343909,,0.516470295639889,0.275222960508768,0.850422413050867,2.14029207774421,FALSE
"Pre-growing season",142,"Agricultural",21,FALSE,TRUE,80.4104270026175,,1.06932115705427,0.55019626811815,,0,TRUE
"Pre-growing season",142,"Site",21,FALSE,TRUE,68.4661700883285,,0.843880816283346,0.722220484552554,,0,TRUE
"Pre-growing season",142,"Full",21,FALSE,TRUE,70.1444913866524,,0.761365978207946,0.774469939823534,,0,TRUE
"Pre-growing season",143,"Storm",21,FALSE,TRUE,79.3142745403929,,1.20175415973708,0.530109340348141,,2.58676161047189e-18,TRUE
"Pre-growing season",143,"Agricultural",21,FALSE,TRUE,77.5561353941864,,0.999065127732058,0.677586735862043,,0,TRUE
"Pre-growing season",143,"Site",21,FALSE,TRUE,80.7764253732728,,1.12254143352733,0.584107589695897,0.587339256215334,0.00994497190616215,FALSE
"Pre-growing season",143,"Full",21,FALSE,TRUE,81.2361410470311,,0.991482260697984,0.68253976273934,,0,TRUE
"Pre-growing season",144,"Storm",21,FALSE,FALSE,105.043360657207,,2.21749809844938,0.0370734474007203,,0,TRUE
"Pre-growing season",144,"Agricultural",21,FALSE,FALSE,109.897530224786,,2.15781880872626,0.0905314600618811,,0,TRUE
"Pre-growing season",144,"Site",21,FALSE,FALSE,107.023470999561,,2.2164482213937,0.0380288747055168,,0,TRUE
"Pre-growing season",144,"Full",21,FALSE,FALSE,111.890059015964,,2.15743499727127,0.0908696712596864,,0,TRUE
"Pre-growing season",145,"Storm",21,FALSE,TRUE,82.2008617316561,,1.18148208637186,0.448282522150888,0.496444817058528,0.145199770918807,FALSE
"Pre-growing season",145,"Agricultural",21,FALSE,TRUE,86.3990312610443,,1.23319680986823,0.501260283631065,,0,TRUE
"Pre-growing season",145,"Site",21,FALSE,TRUE,85.2558008515956,,1.24061053149133,0.478239588417604,0.485785299701113,0.0229118169250122,FALSE
"Pre-growing season",145,"Full",21,FALSE,TRUE,90.1077047989145,,1.22467253000785,0.508300299654442,,0,TRUE
"Pre-growing season",146,"Storm",21,FALSE,FALSE,75.4254672291724,,1.0954789215395,0.341855967666327,,0,TRUE
"Pre-growing season",146,"Agricultural",21,FALSE,FALSE,80.4648230768714,,1.07070697983008,0.37220825419933,,0,TRUE
"Pre-growing season",146,"Site",21,FALSE,FALSE,76.8498189747835,,1.08056681060672,0.360221143246922,,0,TRUE
"Pre-growing season",146,"Full",21,FALSE,FALSE,80.8910997033603,,1.03133033369212,0.418851963316009,,0,TRUE
"Pre-growing season",147,"Storm",21,TRUE,TRUE,65.1798529117017,,0.0209375297230171,0.444090738412145,0.999873287226748,6.72666816276335,FALSE
"Pre-growing season",147,"Agricultural",21,TRUE,TRUE,84.8885392423277,,0.910272926225519,0.383752485352219,0.54369189688041,0.375471925146806,FALSE
"Pre-growing season",147,"Site",21,TRUE,TRUE,67.3665910629668,,0.0209356875455894,0.471124379091087,0.99982248648939,4.56582597914968,FALSE
"Pre-growing season",147,"Full",21,TRUE,TRUE,-93.8852428265029,,1.80306095514746e-14,0.585262158070278,0.999999999999998,1.94377398436762,FALSE
"Pre-growing season",148,"Storm",21,FALSE,TRUE,65.0737343642503,,0.661871324404572,0.595448183862964,0.707722667301173,0.213387814566601,FALSE
"Pre-growing season",148,"Agricultural",21,FALSE,TRUE,60.1967891231799,,0.422539702267201,0.729703714959969,0.85763250167082,0.237057178611615,FALSE
"Pre-growing season",148,"Site",21,FALSE,TRUE,65.5978794189776,,0.718763472766134,0.660030671358457,0.692830300081993,0.0603176242648602,FALSE
"Pre-growing season",148,"Full",21,FALSE,TRUE,63.5334513750708,,0.436501066106305,0.74725241931178,0.854895141370618,0.201246607049316,FALSE
"Pre-growing season",149,"Storm",21,FALSE,FALSE,91.907172894621,,0.450148697800564,0.0995924011240448,0.830273557457399,2.64769586016865,FALSE
"Pre-growing season",149,"Agricultural",21,FALSE,FALSE,95.8121285957284,,0.459666569477181,0.200363557336796,0.831462514159768,2.28605216650617,FALSE
"Pre-growing season",149,"Site",21,FALSE,FALSE,93.6478671296378,,0.45200625219318,0.0918865595437953,0.825990317649836,2.59775239546109,FALSE
"Pre-growing season",149,"Full",21,FALSE,FALSE,96.931996538963,,0.482780926093102,0.209117965673042,0.814336668744659,2.0869426827781,FALSE
"Pre-growing season",150,"Storm",21,FALSE,FALSE,96.9158153549312,,1.82734956941052,0.116625229127894,,0,TRUE
"Pre-growing season",150,"Agricultural",21,FALSE,FALSE,99.3559826326024,,1.67884939078109,0.259466982178911,,0,TRUE
"Pre-growing season",150,"Site",21,FALSE,FALSE,98.1974577451007,,1.79636080198667,0.147598394241413,,0,TRUE
"Pre-growing season",150,"Full",21,FALSE,FALSE,101.271647330141,,1.67548167138071,0.262544412639025,,0,TRUE
"Pre-growing season",151,"Storm",21,TRUE,TRUE,99.1608952459634,,1.92768707479959,0.103859384254316,,0,TRUE
"Pre-growing season",151,"Agricultural",21,TRUE,TRUE,102.133305503399,,1.79361907327375,0.228814749973528,,0,TRUE
"Pre-growing season",151,"Site",21,TRUE,TRUE,105.153633048771,,1.83772596802063,0.188862788697839,,0,TRUE
"Pre-growing season",151,"Full",21,TRUE,TRUE,108.885476957315,,1.74111411425623,0.274916937492274,,0,TRUE
"Pre-growing season",152,"Storm",21,TRUE,TRUE,67.3358775021101,,0.0867395545537477,0.173291552242354,0.991528039894009,2.49077693753436,FALSE
"Pre-growing season",152,"Agricultural",21,TRUE,TRUE,-98.3595884902877,,2.08585470078628e-14,0.318244640325241,0.999999999999995,2.06574804052625,FALSE
"Pre-growing season",152,"Site",21,TRUE,TRUE,72.5735434017407,,0.0869597859161405,0.332447642626412,0.991768731136897,2.06752833780928,FALSE
"Pre-growing season",152,"Full",21,TRUE,TRUE,-93.4453141160916,,2.25635921841913e-14,0.462385376893725,0.999999999999995,1.67718404620802,FALSE
"Pre-growing season",153,"Storm",21,FALSE,TRUE,92.0572574118368,,1.62773038594684,0.326903419390036,,0,TRUE
"Pre-growing season",153,"Agricultural",21,FALSE,TRUE,93.8715811262237,,1.47333374095297,0.451872708831271,,0,TRUE
"Pre-growing season",153,"Site",21,FALSE,TRUE,90.489594505257,,1.42564342870802,0.487677319998039,,0,TRUE
"Pre-growing season",153,"Full",21,FALSE,TRUE,95.5271296304585,,1.39334511054581,0.511188895406566,,0,TRUE
"Pre-growing season",154,"Storm",21,FALSE,TRUE,93.7945763111374,,0.496156936226405,0.252523448389722,0.881095763690624,3.43748865660943,FALSE
"Pre-growing season",154,"Agricultural",21,FALSE,TRUE,93.4377833678554,,0.491420861807996,0.510512007111914,0.897279586261601,2.22240791804587,FALSE
"Pre-growing season",154,"Site",21,FALSE,TRUE,93.2662535506493,,0.501239468016221,0.3843601413676,0.876505322833102,2.48115755465929,FALSE
"Pre-growing season",154,"Full",21,FALSE,TRUE,93.8243090814928,,0.456716214966475,0.590373801427621,0.911942813857326,1.84773216469128,FALSE
"Pre-growing season",155,"Storm",21,FALSE,TRUE,90.2250498434872,,0.489605323670111,0.351286218987104,0.881007852570807,2.71415435674841,FALSE
"Pre-growing season",155,"Agricultural",21,FALSE,TRUE,-9.44891070109975,,5.84630357406452e-09,0.559617922948195,0.999999999812649,6.18490443212277,FALSE
"Pre-growing season",155,"Site",21,FALSE,TRUE,92.3191064308481,,0.501309951273432,0.354121732147901,0.864731828782351,2.32006556640316,FALSE
"Pre-growing season",155,"Full",21,FALSE,TRUE,-79.6773681285449,,2.4136823647291e-14,0.57020662302098,0.999999999999999,5.78541870785848,FALSE
"Pre-growing season",156,"Storm",21,FALSE,TRUE,90.7455814839187,,0.826624231047402,0.331130030272027,0.741091848179188,1.87362942579316,FALSE
