"Season","Rep","n","Use_Hydrologic_Group","Use_Tile","AIC_Storm","AIC_Agricultural","AIC_Site","AIC_Full","AUC_Storm","AUC_Agricultural","AUC_Site","AUC_Full","RMSE_Storm","RMSE_Agricultural","RMSE_Site","RMSE_Full","R2m_Storm","R2m_Agricultural","R2m_Site","R2m_Full","R2c_Storm","R2c_Agricultural","R2c_Site","R2c_Full","REvar_Storm","REvar_Agricultural","REvar_Site","REvar_Full","Singular_Storm","Singular_Agricultural","Singular_Site","Singular_Full"
"Spring",27,2037,TRUE,TRUE,1758.3784291434,1757.36596913199,1760.91785377895,1759.67353271265,0.777823943271841,0.781467939603223,0.777114533513071,0.780504619627106,,,,,0.136168542909434,0.144103811120658,0.172084710906764,0.177123653493684,0.300009927690917,0.326271182799159,0.298899268812281,0.319610774653774,0.770034564912098,0.889536881581403,0.59506880307397,0.688964230919707,FALSE,FALSE,FALSE,FALSE
"Spring",28,2037,TRUE,TRUE,1706.0196583847,1707.31066983253,1699.97577614096,1702.02705640616,0.764910646833563,0.7673626488134,0.76335413030453,0.764865058483341,,,,,0.178228269217868,0.183844933053086,0.22011838152496,0.222690485950595,0.27985052681438,0.290843627010955,0.270218671022326,0.276456252521343,0.464242271069284,0.496380780046319,0.225853059487351,0.244466603078602,FALSE,FALSE,FALSE,FALSE
"Spring",29,2037,TRUE,TRUE,1693.6958400046,1690.48385278838,1691.07432359711,1687.46382811936,0.77085880121273,0.775255759658879,0.769783881061626,0.774474294330323,,,,,0.139343200221537,0.156618238377884,0.193888003330239,0.205049139154718,0.280047058978892,0.2964429705026,0.279068721018704,0.288154080452815,0.642954719453509,0.653827495474496,0.388710182092065,0.384077917175153,FALSE,FALSE,FALSE,FALSE
"Spring",30,2037,TRUE,TRUE,1646.68375220011,1650.17315864527,1636.32422468711,1639.33680430307,0.776699487456164,0.777748179120583,0.774597046128945,0.775787361748044,,,,,0.13626623384509,0.141454612717785,0.233533885446832,0.236038971560451,0.300648267886451,0.303515627108591,0.302882209666781,0.301788502617719,0.773280726581638,0.765500832050916,0.327271581847601,0.30980195519804,FALSE,FALSE,FALSE,FALSE
"Spring",31,2037,TRUE,TRUE,1605.82850375972,1608.38503044658,1602.84831444417,1604.93343087025,0.789207056740377,0.790844422871168,0.788562707020848,0.789350625378149,,,,,0.172264135791315,0.179351196976537,0.229216727367387,0.233252900669005,0.323161417449787,0.334987773837212,0.318865082164741,0.324354978928206,0.733457239566866,0.769946467910778,0.432999774293565,0.443596585234962,FALSE,FALSE,FALSE,FALSE
"Spring",32,2037,TRUE,TRUE,1638.32946990973,1635.63055448366,1631.42564961387,1629.27957166382,0.785521930632547,0.789512820083402,0.783209123947011,0.787328967861868,,,,,0.157913381262732,0.170356734508517,0.237757173896061,0.248569494195584,0.328990571758184,0.362406235705627,0.326057251613504,0.349711143914633,0.838768240392705,0.990940579194473,0.431039005287932,0.511684441900539,FALSE,FALSE,FALSE,FALSE
"Spring",33,2037,TRUE,TRUE,1685.53592875197,1681.98405108551,1681.60687742939,1678.59196576817,0.770151993851934,0.773365606300454,0.768465545213901,0.771900842731686,,,,,0.171760983095469,0.188024378290609,0.224532529785577,0.236922439512518,0.312107844131952,0.342934343194006,0.307503533654087,0.331954160415918,0.671213738737274,0.775620140618905,0.394173363928,0.467994577265963,FALSE,FALSE,FALSE,FALSE
"Spring",34,2037,TRUE,TRUE,1550.0929250591,1546.30575635939,1548.37347740631,1544.18656242212,0.787468423982075,0.791171916253978,0.786194679530177,0.789826813569481,,,,,0.139142112007952,0.155727235252803,0.195515230716113,0.20643618724556,0.328896053180905,0.362040654628356,0.313540448677687,0.336144453230597,0.930206784309803,1.06392977684521,0.565637702609571,0.642795097544642,FALSE,FALSE,FALSE,FALSE
"Spring",35,2037,TRUE,TRUE,1571.22006583098,1575.09818422043,1567.97273089764,1571.4838809111,0.800115579016371,0.800733150476979,0.798425020269454,0.799099518708275,,,,,0.16659832093013,0.172145592471556,0.231516528919531,0.235740962255464,0.351865315561882,0.3533259332089,0.339119135255929,0.338242507953798,0.940397106495082,0.921730837919333,0.535646293565916,0.509577258891168,FALSE,FALSE,FALSE,FALSE
"Spring",36,2037,TRUE,TRUE,1622.98049007528,1617.88820451348,1610.35793020275,1606.28250215324,0.795443848718531,0.797568385056166,0.794178342565439,0.796873920041075,,,,,0.181067535303142,0.191014898532684,0.279470987132153,0.289979407257994,0.332555997439744,0.365735256742737,0.338826969488535,0.362596145595886,0.746694947132873,0.906257118804023,0.295343799409745,0.374800829615547,FALSE,FALSE,FALSE,FALSE
