"Season","Rep","Model","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"Pre-growing season",33,"Storm",2246,TRUE,TRUE,TRUE,1993.76643929021,0.755435002222492,,0.111246320345562,0.254122775727443,0.630190441965516,FALSE
"Pre-growing season",33,"Agricultural",2246,TRUE,TRUE,TRUE,1994.47030653069,0.75681900836465,,0.121215922259287,0.267616091805768,0.657629485260346,FALSE
"Pre-growing season",33,"Site",2246,TRUE,TRUE,TRUE,1991.30999721836,0.754634400129309,,0.156637174576298,0.243110510790425,0.375861836213842,FALSE
"Pre-growing season",33,"Full",2246,TRUE,TRUE,TRUE,1992.21382392698,0.755657251384006,,0.160405608254655,0.248264519500282,0.384502580849449,FALSE
"Pre-growing season",34,"Storm",2246,TRUE,TRUE,TRUE,1993.68123879968,0.760220864806774,,0.125697574435521,0.257508316490514,0.584033423668741,FALSE
"Pre-growing season",34,"Agricultural",2246,TRUE,TRUE,TRUE,1997.80405157605,0.761020696811172,,0.127606241741772,0.252172694036958,0.547997109313618,FALSE
"Pre-growing season",34,"Site",2246,TRUE,TRUE,TRUE,1990.14937148328,0.758685434410687,,0.180508427570925,0.255912936625838,0.333389604103405,FALSE
"Pre-growing season",34,"Full",2246,TRUE,TRUE,TRUE,1993.77296363514,0.759208567775726,,0.180979893940921,0.248886873126392,0.297431903244411,FALSE
"Pre-growing season",35,"Storm",2246,TRUE,TRUE,TRUE,1918.26953274219,0.75149945474373,,0.109503930949037,0.248891646261138,0.610520706568323,FALSE
"Pre-growing season",35,"Agricultural",2246,TRUE,TRUE,TRUE,1920.97324750312,0.75230079618003,,0.115760709307885,0.256653273437715,0.623555523206675,FALSE
"Pre-growing season",35,"Site",2246,TRUE,TRUE,TRUE,1916.93340437889,0.751408137552805,,0.15414748042935,0.244397799168272,0.392947039259931,FALSE
"Pre-growing season",35,"Full",2246,TRUE,TRUE,TRUE,1919.44001077105,0.751605991466475,,0.158483616705573,0.248832391814753,0.395698047827579,FALSE
"Pre-growing season",36,"Storm",2246,TRUE,TRUE,TRUE,1868.38314442835,0.784999736067247,,0.152095174981603,0.309129431876207,0.747784058972542,FALSE
"Pre-growing season",36,"Agricultural",2246,TRUE,TRUE,TRUE,1871.7616073831,0.785642187011161,,0.155315285861792,0.311047211224816,0.743646744738239,FALSE
"Pre-growing season",36,"Site",2246,TRUE,TRUE,TRUE,1853.43916279583,0.783790795313069,,0.249701015980362,0.303978933776356,0.256554292371169,FALSE
"Pre-growing season",36,"Full",2246,TRUE,TRUE,TRUE,1857.2582615376,0.78465211732004,,0.249750186706642,0.303717342721568,0.254989586461481,FALSE
"Pre-growing season",37,"Storm",2246,TRUE,TRUE,TRUE,1894.40857385679,0.756249461339061,,0.141691502472143,0.25042879484888,0.477247992820847,FALSE
"Pre-growing season",37,"Agricultural",2246,TRUE,TRUE,TRUE,1896.93311590865,0.758372282662742,,0.149431666323412,0.263342528419484,0.508719085530658,FALSE
"Pre-growing season",37,"Site",2246,TRUE,TRUE,TRUE,1893.27741340136,0.755697872537905,,0.178026267547993,0.245725420324633,0.295278790243695,FALSE
"Pre-growing season",37,"Full",2246,TRUE,TRUE,TRUE,1896.23119346598,0.7574494321685,,0.181963243966867,0.254293891475894,0.319104657464249,FALSE
"Pre-growing season",38,"Storm",2246,TRUE,TRUE,TRUE,1992.55520786713,0.754265362654757,,0.109999477158863,0.251808846129604,0.623549371872484,FALSE
"Pre-growing season",38,"Agricultural",2246,TRUE,TRUE,TRUE,1996.96951280823,0.75482126368553,,0.114148974795225,0.257426021686467,0.634768527612728,FALSE
"Pre-growing season",38,"Site",2246,TRUE,TRUE,TRUE,1987.36673552306,0.753727677589965,,0.170367439566229,0.248219662332934,0.340689339671237,FALSE
"Pre-growing season",38,"Full",2246,TRUE,TRUE,TRUE,1991.87606937764,0.754213227303849,,0.172885755612966,0.249961307630697,0.338073762127119,FALSE
"Pre-growing season",39,"Storm",2246,TRUE,TRUE,TRUE,1934.72658877804,0.77160232163819,,0.154870422572116,0.292046865811989,0.637460853713553,FALSE
"Pre-growing season",39,"Agricultural",2246,TRUE,TRUE,TRUE,1936.06017798644,0.771954731065205,,0.15884715567235,0.308037003429589,0.70930805323437,FALSE
"Pre-growing season",39,"Site",2246,TRUE,TRUE,TRUE,1930.42004676186,0.770627865678081,,0.201775123216071,0.282357996198938,0.369414031709247,FALSE
"Pre-growing season",39,"Full",2246,TRUE,TRUE,TRUE,1932.28434328146,0.771177172898837,,0.204482337705859,0.292058291404125,0.40697325196653,FALSE
"Pre-growing season",40,"Storm",2246,TRUE,TRUE,TRUE,1906.35379378535,0.768124166205707,,0.13957992606158,0.265874293372761,0.565968213252332,FALSE
"Pre-growing season",40,"Agricultural",2246,TRUE,TRUE,TRUE,1907.18697973306,0.768784693977158,,0.144315317366041,0.271522924470951,0.574481019425738,FALSE
"Pre-growing season",40,"Site",2246,TRUE,TRUE,TRUE,1900.80393212327,0.767112875410796,,0.193255803643023,0.254582333772746,0.270661947475817,FALSE
"Pre-growing season",40,"Full",2246,TRUE,TRUE,TRUE,1902.3248599362,0.76760680701526,,0.193621532544949,0.258126537941208,0.286050078039114,FALSE
"Pre-growing season",41,"Storm",2246,TRUE,TRUE,TRUE,1974.60316651171,0.742384597990761,,0.117800120880509,0.222628884059776,0.443639852840622,FALSE
"Pre-growing season",41,"Agricultural",2246,TRUE,TRUE,TRUE,1961.31666978866,0.749427270084311,,0.150524104128961,0.248619423965333,0.429503605879121,FALSE
"Pre-growing season",41,"Site",2246,TRUE,TRUE,TRUE,1965.50164356682,0.740912879154957,,0.173635002970752,0.220181718606943,0.196369539101064,FALSE
"Pre-growing season",41,"Full",2246,TRUE,TRUE,TRUE,1951.47260519392,0.7482643667022,,0.19432037654693,0.235495506790066,0.177187642572167,FALSE
"Pre-growing season",42,"Storm",2246,TRUE,TRUE,TRUE,1982.43169391281,0.750530918969008,,0.123235810290983,0.233396828454448,0.472754661973135,FALSE
"Pre-growing season",42,"Agricultural",2246,TRUE,TRUE,TRUE,1984.4616419113,0.752645074480982,,0.127927458245563,0.253940098251412,0.555672497377976,FALSE
"Pre-growing season",42,"Site",2246,TRUE,TRUE,TRUE,1980.23387226961,0.749665200530602,,0.162545948249324,0.230227726514945,0.28925973722058,FALSE
"Pre-growing season",42,"Full",2246,TRUE,TRUE,TRUE,1983.13495556491,0.751974840851247,,0.163686879866208,0.243427375134353,0.346742276585057,FALSE
"Pre-growing season",43,"Storm",2246,TRUE,TRUE,TRUE,1897.14566139159,0.760278313676353,,0.112039555662606,0.262076867203057,0.668908383765571,FALSE
"Pre-growing season",43,"Agricultural",2246,TRUE,TRUE,TRUE,1898.39702677571,0.762017939895384,,0.120643032539431,0.262287268440145,0.631669805977518,FALSE
